id,postcode,locality,state,long,lat,dc,type
"20989","3862","WONGUNGARRA","VIC","147.0451171","-37.25564455","Victoria Country 4","Delivery Area"
"8682","3864","FERNBANK","VIC","147.341513","-37.860878","STRATFORD LPO","Delivery Area"
"8683","3864","GLENALADALE","VIC","147.341513","-37.860878","STRATFORD LPO","Delivery Area"
"8684","3864","THE FINGERBOARD","VIC","147.341513","-37.860878","STRATFORD LPO","Delivery Area"
"8685","3865","LINDENOW","VIC","147.455946","-37.796743","LINDENOW","Delivery Area"
"8686","3869","JUMBUK","VIC","146.359836","-38.364689","YINNAR","Delivery Area"
"8687","3869","YINNAR","VIC","146.359836","-38.364689","YINNAR","Delivery Area"
"8688","3869","YINNAR SOUTH","VIC","146.359836","-38.364689","YINNAR","Delivery Area"
"8689","3870","BOOLARRA","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area"
"8690","3870","BOOLARRA SOUTH","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area"
"8691","3870","BUDGEREE","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area"
"8692","3870","BUDGEREE EAST","VIC","146.319351","-38.437946","Unassigned",""
"20994","3870","GRAND RIDGE","VIC","146.3992787","-38.47229711","Unassigned","Delivery Area"
"8693","3870","JOHNSTONES HILL","VIC","146.319351","-38.437946","Unassigned",""
"8694","3870","MIRBOO EAST","VIC","146.319351","-38.437946","BOOLARRA","Delivery Area"
"8695","3871","ALLAMBEE RESERVE","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area"
"8696","3871","ALLAMBEE SOUTH","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area"
"20995","3871","BAROMI","VIC","146.1775109","-38.40304542","Victoria Country 3","Delivery Area"
"8697","3871","DARLIMURLA","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area"
"8698","3871","DELBURN","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area"
"8699","3871","DOLLAR","VIC","146.158866","-38.42207","Victoria Country 3",""
"8700","3871","LIMONITE","VIC","146.158866","-38.42207","Victoria Country 3",""
"8701","3871","MIRBOO","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area"
"8702","3871","MIRBOO NORTH","VIC","146.158866","-38.42207","MIRBOO NORTH","Delivery Area"
"8703","3871","TARWIN EAST","VIC","146.158866","-38.42207","Victoria Country 3",""
"8704","3873","GORMANDALE","VIC","146.708775","-38.298267","GORMANDALE","Delivery Area"
"8705","3874","CARRAJUNG SOUTH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area"
"8706","3874","CHERRILONG","VIC","146.836248","-38.514438","Victoria Country 3",""
"8707","3874","MCLOUGHLINS BEACH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area"
"8708","3874","WOODSIDE","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area"
"8709","3874","WOODSIDE BEACH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area"
"8710","3874","WOODSIDE NORTH","VIC","146.836248","-38.514438","WOODSIDE","Delivery Area"
"8711","3875","BAIRNSDALE","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"20996","3875","BANKSIA PENINSULA","VIC","147.6837005","-37.94900419","Bairnsdale","Delivery Area"
"8712","3875","BENGWORDEN","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8713","3875","BROADLANDS","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8714","3875","BULLUMWAAL","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8715","3875","CALULU","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8716","3875","CLIFTON CREEK","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8717","3875","DEPTFORD","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8718","3875","EAST BAIRNSDALE","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"20997","3875","EASTWOOD","VIC","147.6345106","-37.81289131","Bairnsdale","Delivery Area"
"8719","3875","ELLASWOOD","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8720","3875","FAIRY DELL","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8721","3875","FLAGGY CREEK","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8722","3875","FORGE CREEK","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8723","3875","GOON NURE","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8724","3875","GRANITE ROCK","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8725","3875","HILLSIDE","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8726","3875","HOLLANDS LANDING","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8727","3875","IGUANA CREEK","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8728","3875","LINDENOW SOUTH","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8729","3875","LUCKNOW","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"20998","3875","MARTHAVALE","VIC","147.5075866","-37.44431597","Bairnsdale","Delivery Area"
"8730","3875","MELWOOD","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8731","3875","MERRIJIG","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8732","3875","MOUNT TAYLOR","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8733","3875","NEWLANDS ARM","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"20999","3875","RYANS","VIC","147.4744504","-37.55196002","Bairnsdale","Delivery Area"
"8734","3875","SARSFIELD","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8735","3875","TABBERABBERA","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8736","3875","WALPA","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8737","3875","WATERHOLES","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"21000","3875","WENTWORTH","VIC","147.4884522","-37.30864369","Bairnsdale","Delivery Area"
"8738","3875","WOODGLEN","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8739","3875","WUK WUK","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8740","3875","WY YUNG","VIC","147.561112","-37.670456","BAIRNSDALE","Delivery Area"
"8741","3878","EAGLE POINT","VIC","147.680121","-37.898544","PAYNESVILLE","Delivery Area"
"8742","3880","BOOLE POOLE","VIC","147.727389","-37.914728","PAYNESVILLE","Delivery Area"
"8743","3880","OCEAN GRANGE","VIC","147.727389","-37.914728","PAYNESVILLE","Delivery Area"
"8744","3880","PAYNESVILLE","VIC","147.727389","-37.914728","PAYNESVILLE","Delivery Area"
"8745","3880","RAYMOND ISLAND","VIC","147.727389","-37.914728","PAYNESVILLE","Delivery Area"
"8746","3882","NICHOLSON","VIC","147.764385","-37.812017","NICHOLSON","Delivery Area"
"21001","3885","BRUMBY","VIC","148.0696953","-37.01610136","Victoria Country 5","Delivery Area"
"8747","3885","BRUTHEN","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8748","3885","BUCHAN","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8749","3885","BUCHAN SOUTH","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8750","3885","BUTCHERS RIDGE","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8751","3885","GELANTIPY","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8752","3885","MOSSIFACE","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8753","3885","MURRINDAL","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8754","3885","SUGGAN BUGGAN","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8755","3885","TAMBO UPPER","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8756","3885","TIMBARRA","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8757","3885","W TREE","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8758","3885","WISELEIGH","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8759","3885","WULGULMERANG","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8760","3885","WULGULMERANG EAST","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8761","3885","WULGULMERANG WEST","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8762","3885","YALMY","VIC","148.118511","-37.291807","BRUTHEN","Delivery Area"
"8763","3886","NEWMERELLA","VIC","148.426851","-37.770977","NEWMERELLA","Delivery Area"
"8764","3887","LAKE TYERS","VIC","148.116641","-37.757895","NOWA NOWA","Delivery Area"
"8765","3887","NOWA NOWA","VIC","148.116641","-37.757895","NOWA NOWA","Delivery Area"
"8766","3887","WAIREWA","VIC","148.116641","-37.757895","NOWA NOWA","Delivery Area"
"8767","3888","BENDOC","VIC","148.660943","-37.39051","BENDOC","Delivery Area"
"8768","3888","BETE BOLONG","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8769","3888","BETE BOLONG NORTH","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8770","3888","BONANG","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8771","3888","BRODRIBB RIVER","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8772","3888","CABANANDRA","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8773","3888","CAPE CONRAN","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8774","3888","CORRINGLE","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"21002","3888","DEDDICK VALLEY","VIC","148.4725251","-37.05839205","Victoria Country 5","Delivery Area"
"21003","3888","DELEGATE RIVER","VIC","148.812726","-37.10937561","Victoria Country 5","Delivery Area"
"8775","3888","DELEGATE RIVER EAST","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8776","3888","DELLICKNORA","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8777","3888","GOONGERAH","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8778","3888","HAYDENS BOG","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8779","3888","JARRAHMOND","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8780","3888","LOCHEND","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8781","3888","MARLO","VIC","148.660943","-37.39051","MARLO","Delivery Area"
"8782","3888","MARTINS CREEK","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8783","3888","NURRAN","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8784","3888","OMEO VALLEY","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8785","3888","ORBOST","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8786","3888","SIMPSONS CREEK","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8787","3888","TOSTAREE","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8788","3888","TUBBUT","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8789","3888","WAYGARA","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8790","3888","WOMBAT CREEK","VIC","148.660943","-37.39051","ORBOST","Delivery Area"
"8791","3889","BELL BIRD CREEK","VIC","148.873952","-37.610841","Victoria Country 5",""
"21004","3889","BELLBIRD CREEK","VIC","148.814786","-37.63819699","Victoria Country 5","Delivery Area"
"8792","3889","BEMM RIVER","VIC","148.873952","-37.610841","ORBOST","Delivery Area"
"8793","3889","CABBAGE TREE CREEK","VIC","148.873952","-37.610841","ORBOST","Delivery Area"
"8794","3889","CLUB TERRACE","VIC","148.873952","-37.610841","ORBOST","Delivery Area"
"8795","3889","COMBIENBAR","VIC","148.873952","-37.610841","ORBOST","Delivery Area"
"8796","3889","ERRINUNDRA","VIC","148.873952","-37.610841","ORBOST","Delivery Area"
"8797","3889","MANORINA","VIC","148.873952","-37.610841","ORBOST","Delivery Area"
"8798","3890","BULDAH","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8799","3890","CANN RIVER","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8800","3890","CHANDLERS CREEK","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8801","3890","NOORINBEE","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8802","3890","NOORINBEE NORTH","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8803","3890","TAMBOON","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8804","3890","TONGHI CREEK","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8805","3890","WEERAGUA","VIC","149.217216","-37.566489","CANN RIVER","Delivery Area"
"8806","3891","GENOA","VIC","149.538907","-37.567684","GENOA","Delivery Area"
"8807","3891","GIPSY POINT","VIC","149.538907","-37.567684","GENOA","Delivery Area"
"8808","3891","MARAMINGO CREEK","VIC","149.538907","-37.567684","GENOA","Delivery Area"
"8809","3891","WALLAGARAUGH","VIC","149.538907","-37.567684","GENOA","Delivery Area"
"8810","3891","WANGARABELL","VIC","149.538907","-37.567684","GENOA","Delivery Area"
"8811","3891","WINGAN RIVER","VIC","149.538907","-37.567684","GENOA","Delivery Area"
"8812","3891","WROXHAM","VIC","149.538907","-37.567684","GENOA","Delivery Area"
"8813","3892","MALLACOOTA","VIC","149.909868","-37.563775","MALLACOOTA","Delivery Area"
"8814","3893","DOUBLE BRIDGES","VIC","147.866067","-37.495349","SWIFTS CREEK","Delivery Area"
"8815","3893","STIRLING","VIC","147.866067","-37.495349","SWIFTS CREEK","Delivery Area"
"8816","3893","TAMBO CROSSING","VIC","147.866067","-37.495349","SWIFTS CREEK","Delivery Area"
"8817","3895","DOCTORS FLAT","VIC","147.887515","-37.379331","ENSAY","Delivery Area"
"8538","3895","ENSAY","VIC","147.887515","-37.379331","ENSAY","Delivery Area"
"8539","3895","ENSAY NORTH","VIC","147.887515","-37.379331","ENSAY","Delivery Area"
"8540","3895","REEDY CREEK","VIC","147.887515","-37.379331","ENSAY","Delivery Area"
"21005","3895","REEDY FLAT","VIC","147.916566","-37.40606605","Victoria Country 5","Delivery Area"
"8541","3896","BINDI","VIC","147.707962","-37.264671","SWIFTS CREEK","Delivery Area"
"8542","3896","BROOKVILLE","VIC","147.707962","-37.264671","SWIFTS CREEK","Delivery Area"
"8543","3896","NUNNIONG","VIC","147.707962","-37.264671","SWIFTS CREEK","Delivery Area"
"8544","3896","SWIFTS CREEK","VIC","147.707962","-37.264671","SWIFTS CREEK","Delivery Area"
"8545","3896","TONGIO","VIC","147.707962","-37.264671","SWIFTS CREEK","Delivery Area"
"8546","3898","ANGLERS REST","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8547","3898","BINGO","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8548","3898","BINGO MUNJIE","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8549","3898","BUNDARA","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8550","3898","CASSILIS","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8551","3898","COBUNGRA","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8552","3898","DINNER PLAIN","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8553","3898","GLEN VALLEY","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8554","3898","GLEN WILLS","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8555","3898","HINNOMUNJIE","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8556","3898","OMEO","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"21006","3898","OMEO VALLEY","VIC","147.6157209","-36.94711928","Victoria Country 5","Delivery Area"
"8557","3898","SHANNONVALE","VIC","147.464799","-37.066169","OMEO","Delivery Area"
"8558","3900","BENAMBRA","VIC","147.826143","-36.88053","BENAMBRA","Delivery Area"
"8559","3900","COBBERAS","VIC","147.826143","-36.88053","BENAMBRA","Delivery Area"
"8560","3900","UPLANDS","VIC","147.826143","-36.88053","BENAMBRA","Delivery Area"
"8561","3902","BUMBERRAH","VIC","147.814894","-37.797042","JOHNSONVILLE","Delivery Area"
"8562","3902","JOHNSONVILLE","VIC","147.814894","-37.797042","JOHNSONVILLE","Delivery Area"
"8563","3903","SWAN REACH","VIC","147.867533","-37.811303","SWAN REACH","Delivery Area"
"8564","3904","METUNG","VIC","147.839367","-37.881041","METUNG","Delivery Area"
"8565","3909","KALIMNA","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8566","3909","KALIMNA WEST","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8567","3909","LAKE BUNGA","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8568","3909","LAKE TYERS BEACH","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8569","3909","LAKES ENTRANCE","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8570","3909","NUNGURNER","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8571","3909","NYERIMILANG","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8572","3909","TOORLOO ARM","VIC","147.970237","-37.821921","LAKES ENTRANCE","Delivery Area"
"8573","3910","LANGWARRIN","VIC","145.198328","-38.156369","CRANBOURNE DC","Delivery Area"
"8574","3911","BAXTER","VIC","145.169556","-38.196908","BAXTER DELIVERY ANNEXE","Delivery Area"
"8575","3911","LANGWARRIN SOUTH","VIC","145.169556","-38.196908","BAXTER DELIVERY ANNEXE","Delivery Area"
"8576","3912","PEARCEDALE","VIC","145.227373","-38.217991","SOMERVILLE DC","Delivery Area"
"8577","3912","SOMERVILLE","VIC","145.227373","-38.217991","SOMERVILLE DC","Delivery Area"
"8578","3913","TYABB","VIC","145.166426","-38.262273","TYABB DELIVERY ANNEXE","Delivery Area"
"8579","3915","HASTINGS","VIC","145.136622","-38.305806","HASTINGS DELIVERY CENTRE","Delivery Area"
"8580","3915","TUERONG","VIC","145.136622","-38.305806","HASTINGS DELIVERY CENTRE","Delivery Area"
"8581","3916","MERRICKS","VIC","145.050587","-38.415199","HASTINGS DELIVERY CENTRE","Delivery Area"
"8582","3916","POINT LEO","VIC","145.050587","-38.415199","HASTINGS DELIVERY CENTRE","Delivery Area"
"8583","3916","SHOREHAM","VIC","145.050587","-38.415199","HASTINGS DELIVERY CENTRE","Delivery Area"
"8584","3918","BITTERN","VIC","145.155546","-38.339871","BITTERN","Delivery Area"
"8585","3919","CRIB POINT","VIC","145.199777","-38.352327","CRIB POINT","Delivery Area"
"8586","3920","FLINDERS NAVAL DEPOT","VIC","145.19304","-38.38752","Victoria Country 1",""
"8587","3920","HMAS CERBERUS","VIC","145.19304","-38.38752","Victoria Country 1",""
"21007","3921","ELIZABETH ISLAND","VIC","145.3687444","-38.41571044","Victoria Country 2","Delivery Area"
"8588","3921","FRENCH ISLAND","VIC","145.367079","-38.419488","TANKERTON","Delivery Area"
"8589","3921","TANKERTON","VIC","145.367079","-38.419488","TANKERTON","Delivery Area"
"8590","3922","COWES","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8591","3922","SILVERLEAVES","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8592","3922","SMITHS BEACH","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8593","3922","SUMMERLANDS","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8594","3922","SUNDERLAND BAY","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8595","3922","SUNSET STRIP","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8596","3922","SURF BEACH","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8597","3922","VENTNOR","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8598","3922","WIMBLEDON HEIGHTS","VIC","145.231974","-38.482182","COWES","Delivery Area"
"8599","3923","RHYLL","VIC","145.293632","-38.465552","RHYLL","Delivery Area"
"8600","3925","CAPE WOOLAMAI","VIC","145.379683","-38.528213","SAN REMO","Delivery Area"
"8601","3925","CHURCHILL ISLAND","VIC","145.379683","-38.528213","SAN REMO","Delivery Area"
"8602","3925","NEWHAVEN","VIC","145.379683","-38.528213","SAN REMO","Delivery Area"
"8603","3925","SAN REMO","VIC","145.379683","-38.528213","SAN REMO","Delivery Area"
"8604","3926","BALNARRING","VIC","145.094502","-38.355231","BALNARRING","Delivery Area"
"8605","3926","BALNARRING BEACH","VIC","145.094502","-38.355231","BALNARRING","Delivery Area"
"8606","3926","MERRICKS BEACH","VIC","145.094502","-38.355231","BALNARRING","Delivery Area"
"8607","3926","MERRICKS NORTH","VIC","145.094502","-38.355231","BALNARRING","Delivery Area"
"8608","3927","SOMERS","VIC","145.153269","-38.383368","SOMERS","Delivery Area"
"8609","3928","MAIN RIDGE","VIC","144.975131","-38.407828","ROSEBUD DC","Delivery Area"
"8610","3929","FLINDERS","VIC","144.976673","-38.460965","HASTINGS DELIVERY CENTRE","Delivery Area"
"8611","3930","KUNYUNG","VIC","145.093743","-38.195017","MORNINGTON DELIVERY CENTRE","Delivery Area"
"8612","3930","MOUNT ELIZA","VIC","145.093743","-38.195017","MORNINGTON DELIVERY CENTRE","Delivery Area"
"8613","3931","MORNINGTON","VIC","145.049503","-38.230038","MORNINGTON DELIVERY CENTRE","Delivery Area"
"8614","3933","MOOROODUC","VIC","145.096992","-38.261168","MORNINGTON DELIVERY CENTRE","Delivery Area"
"8615","3934","MOUNT MARTHA","VIC","145.031598","-38.2783","MORNINGTON DELIVERY CENTRE","Delivery Area"
"8616","3936","ARTHURS SEAT","VIC","145.007626","-38.326447","ROSEBUD DC","Delivery Area"
"8617","3936","DROMANA","VIC","145.007626","-38.326447","ROSEBUD DC","Delivery Area"
"8618","3936","SAFETY BEACH","VIC","145.007626","-38.326447","ROSEBUD DC","Delivery Area"
"8619","3937","RED HILL","VIC","145.01994","-38.373694","ROSEBUD DC","Delivery Area"
"8620","3937","RED HILL SOUTH","VIC","145.01994","-38.373694","ROSEBUD DC","Delivery Area"
"8621","3938","MCCRAE","VIC","144.931834","-38.354321","ROSEBUD DC","Delivery Area"
"8622","3939","BONEO","VIC","144.900413","-38.42776","ROSEBUD DC","Delivery Area"
"8623","3939","CAPE SCHANCK","VIC","144.900413","-38.42776","ROSEBUD DC","Delivery Area"
"8624","3939","FINGAL","VIC","144.900413","-38.42776","ROSEBUD DC","Delivery Area"
"8625","3939","ROSEBUD","VIC","144.900413","-38.42776","ROSEBUD DC","Delivery Area"
"8626","3939","ROSEBUD PLAZA","VIC","144.900413","-38.42776","ROSEBUD DC","Delivery Area"
"21008","3940","CAPEL SOUND","VIC","144.8754149","-38.37363083","Victoria Country 1","Delivery Area"
"8627","3940","ROSEBUD WEST","VIC","144.873115","-38.383367","Victoria Country 1",""
"8628","3941","RYE","VIC","144.827203","-38.396077","ROSEBUD DC","Delivery Area"
"8629","3941","ST ANDREWS BEACH","VIC","144.827203","-38.396077","ROSEBUD DC","Delivery Area"
"8630","3941","TOOTGAROOK","VIC","144.827203","-38.396077","ROSEBUD DC","Delivery Area"
"8631","3942","BLAIRGOWRIE","VIC","144.768301","-38.367874","ROSEBUD DC","Delivery Area"
"8632","3943","SORRENTO","VIC","144.739101","-38.345527","ROSEBUD DC","Delivery Area"
"8633","3944","PORTSEA","VIC","144.692708","-38.321871","ROSEBUD DC","Delivery Area"
"8634","3945","BELLVIEW","VIC","145.697053","-38.381582","LOCH","Delivery Area"
"8635","3945","JEETHO","VIC","145.697053","-38.381582","LOCH","Delivery Area"
"8636","3945","KROWERA","VIC","145.697053","-38.381582","LOCH","Delivery Area"
"8637","3945","LOCH","VIC","145.697053","-38.381582","LOCH","Delivery Area"
"8638","3945","WOODLEIGH","VIC","145.697053","-38.381582","LOCH","Delivery Area"
"8639","3946","BENA","VIC","145.723537","-38.448155","BENA","Delivery Area"
"8640","3950","KARDELLA SOUTH","VIC","145.812945","-38.435217","KORUMBURRA","Delivery Area"
"8641","3950","KORUMBURRA","VIC","145.812945","-38.435217","KORUMBURRA","Delivery Area"
"8642","3950","KORUMBURRA SOUTH","VIC","145.812945","-38.435217","KORUMBURRA","Delivery Area"
"8643","3950","STRZELECKI","VIC","145.812945","-38.435217","KORUMBURRA","Delivery Area"
"8644","3950","WHITELAW","VIC","145.812945","-38.435217","KORUMBURRA","Delivery Area"
"8645","3951","ARAWATA","VIC","145.798419","-38.47372","KORUMBURRA","Delivery Area"
"8646","3951","FAIRBANK","VIC","145.798419","-38.47372","KORUMBURRA","Delivery Area"
"8647","3951","JUMBUNNA","VIC","145.798419","-38.47372","KORUMBURRA","Delivery Area"
"8648","3951","KARDELLA","VIC","145.798419","-38.47372","KORUMBURRA","Delivery Area"
"8649","3951","KONGWAK","VIC","145.798419","-38.47372","KONGWAK","Delivery Area"
"8650","3951","MOYARRA","VIC","145.798419","-38.47372","KORUMBURRA","Delivery Area"
"8651","3951","OUTTRIM","VIC","145.798419","-38.47372","KORUMBURRA","Delivery Area"
"8652","3951","RANCEBY","VIC","145.798419","-38.47372","KORUMBURRA","Delivery Area"
"8653","3953","BERRYS CREEK","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8654","3953","BOOROOL","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8655","3953","HALLSTON","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8656","3953","KOOROOMAN","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8657","3953","LEONGATHA","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8658","3953","LEONGATHA NORTH","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8659","3953","LEONGATHA SOUTH","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8660","3953","MARDAN","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8661","3953","MOUNT ECCLES","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8662","3953","MOUNT ECCLES SOUTH","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8663","3953","NERRENA","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8664","3953","RUBY","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8665","3953","TRIDA","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"8666","3953","WILD DOG VALLEY","VIC","145.995174","-38.460127","LEONGATHA","Delivery Area"
"21009","3953","WOOREEN","VIC","146.0204631","-38.40506851","Leongatha","Delivery Area"
"8667","3954","KOONWARRA","VIC","145.937973","-38.550379","KOONWARRA","Delivery Area"
"8668","3956","DUMBALK","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
"8669","3956","DUMBALK NORTH","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
"8670","3956","MEENIYAN","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
"21010","3956","MIDDLE TARWIN","VIC","145.927163","-38.66471384","Victoria Country 3","Delivery Area"
"8671","3956","MIRBOO SOUTH","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
"8672","3956","TARWIN","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
"21011","3956","TARWIN LOWER","VIC","145.9119412","-38.77338675","Victoria Country 3","Delivery Area"
"8673","3956","VENUS BAY","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
"8674","3956","WALKERVILLE","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
"21012","3956","WALKERVILLE NORTH","VIC","145.9993437","-38.84261489","Victoria Country 3","Delivery Area"
"8675","3956","WALKERVILLE SOUTH","VIC","145.955341","-38.597018","MEENIYAN","Delivery Area"
